hashtags,dates,tweets,location,followers,fav,reply,retweet
congress,Fri May 09 09:56:02 +0000 2014,LOSE THE FUCKING JOB KILLING ENVIROMENTALISTS OR ELSE DEMOCRATS #1u #p2 #tcot #gop #Congress Mulls Internet Access...,Jammu & Kashmir,40,0,0,0
INCIndia,Fri May 02 19:28:44 +0000 2014,#incindia #congress reason's very simple the avg literacy rate in #telangana is ~50% except 3 districts nobody understands any manifesto sad,Jammu & Kashmir,144,0,0,0
congress,Thu Apr 24 10:52:59 +0000 2014,See you today #retaildetail #congress #thefutureofretail @sanmarcovillage?,Jammu & Kashmir,937,1,0,0
congress,Fri May 09 11:32:42 +0000 2014,".@SpeakerBoehner #IRS #Benghazi =GR8, @SenatorReid = lousy job MT @cspanwj What're your thoughts past week #Congress? http://t.co/urQr5N3rG9",Jammu & Kashmir,11486,1,1,1
soniagandhi,Tue Apr 22 19:50:56 +0000 2014,#India - #FarziGandhi #NehruFamily #RobertVadra Son-in-Law of #CONgress #Chief #SoniaGandhi Not Frisked at Airport - http://t.co/SMTOHM5itl,Jammu & Kashmir,345,0,0,0
rahulgandhi,Tue May 06 10:40:25 +0000 2014,#RahulGandhi at Jaunpur (UP): We will give the poor a right to housing to the entire poor in both rural and urban areas,Jammu & Kashmir,7071,1,1,0
congress,Fri May 09 11:51:29 +0000 2014,Fears of a hung House push #Congress and #TRS to go ally hunting http://t.co/Xr32NuIoQS,Jammu & Kashmir,4785,0,0,0
soniagandhi,Fri May 09 11:12:38 +0000 2014,#SoniaGandhi at Bihar: New Land bill ensures adequate compensations for the lands acquired and prevents all forcible land grabbing,Jammu & Kashmir,7071,1,4,0
rahulgandhi,Mon May 12 07:34:48 +0000 2014,"#Elections2014 #EC thinks that #RahulGandhi Was just playing with #evm as he could not watch chota bhim so long, so plyaing with buttons",Jammu & Kashmir,2671,0,0,0
soniagandhi,Sun May 11 04:41:09 +0000 2014,"विदाई से दो दिन पहले सोनिया देंगी मनमोहन को विदाई भोज
#news #palpalnews #SoniaGandhi #ManmohanSingh #online... http://t.co/efMa4Yk27N",Jammu & Kashmir,2555,0,0,0
soniagandhi,Wed Apr 30 07:20:13 +0000 2014,Opinion: When silence is golden: http://t.co/FNOwmznm2K #SoniaGandhi and #ManmohanSingh,Jammu & Kashmir,20013,0,0,0
rahulgandhi,Sat May 03 09:13:08 +0000 2014,"#BJP approaches poll panel against #RahulGandhi
http://t.co/W6fq97BaEX",Jammu & Kashmir,332,0,0,0
congress,Thu Apr 24 10:27:14 +0000 2014,@INCIndia #congress #INCed #rahulgandhi #congressloyalite I voted for congress!!!har haath shakti har haath pragati!!,Jammu & Kashmir,68,0,0,0
soniagandhi,Thu Apr 24 08:56:43 +0000 2014,#SoniaGandhi in Gujarat: BJP wants just power and they never bother about the poor,Jammu & Kashmir,7071,3,20,0
RGinUP,Tue Apr 22 08:52:35 +0000 2014,"I want watches, shoes and every product marked by 'Made in India' : #RGinUP",Jammu & Kashmir,7071,1,8,0
soniagandhi,Sun May 11 03:03:54 +0000 2014,#SoniaGandhi will not vacate her official Bungalow as #RahulGandhi has final examination of #BoobCapturing to pass in next September..,Jammu & Kashmir,122733,1,2,3
soniagandhi,Fri May 02 15:48:39 +0000 2014,#Seemandhra stoic as #SoniaGandhi speaks. The crowd remained indifferent and not once did it cheer during her 30-minute address.,Jammu & Kashmir,908,0,1,0
rahulgandhi,Tue May 06 11:10:25 +0000 2014,"We will pass Women Reservation Bill,so that women comes forward in all the fields: #RahulGandhi in Jaunpur",Jammu & Kashmir,242,0,0,0
rahulgandhi,Fri May 09 11:11:04 +0000 2014,@DrGarekar Oh I was talking abt #RahulGandhi,Jammu & Kashmir,57,0,0,0
soniagandhi,Sat May 03 09:53:25 +0000 2014,@JohnDayal Watch this TV News video grab on #SoniaGandhi's direct role to break up India as per Wikileaks report. https://t.co/tj02h1gHEC,Jammu & Kashmir,6230,0,0,0
soniagandhi,Tue May 06 11:16:24 +0000 2014,@rahulkanwal @yadavakhilesh @ElectionExpress Where is that LOLLYPOP PRICE #RaGa OR MS #SONIAGANDHI OR #PRIYANKA OR #MMS OR @PMOIndia SEE IT.,Jammu & Kashmir,140,0,0,0
INCIndia,Tue Apr 29 15:29:11 +0000 2014,MT @IlariaCalvani: FREE MARO’ #Modi #Gandhi #BJP #BJP4India #INCIndia  #CongressParty  #INC #AAP Send them home! http://t.co/xDhHPbuFWM,Jammu & Kashmir,5357,0,0,0
INCIndia,Sun May 11 19:07:57 +0000 2014,#INCIndia Italy MUST bring India before the Marine Court of #Justice IAW #UN dispositions. #Marò  #Modi #INC #AAP... http://t.co/MKc5Oz10OM,Jammu & Kashmir,1486,0,0,0
congress,Wed Apr 30 11:09:29 +0000 2014,"That awkward moment when you realize even Digvijay Singh has a girlfriend but you don't. 
#Politics #Congress #Diggy",Jammu & Kashmir,383,0,0,0
rahulgandhi,Sat May 03 09:57:57 +0000 2014,"#NarendraModi attacks #PriyankaGandhi and #RahulGandhi - गुस्से की राजनीति कौन करता है, राहुल भैया...मैं बताता हू...From #ShehzadaToBhaiyya",Jammu & Kashmir,757,0,0,0
congress,Tue May 06 10:45:23 +0000 2014,#congress #obama: Maybe Ridiculous NHL Trade Rumours http://t.co/CMPtGFgTmQ,Jammu & Kashmir,164,0,0,0
rahulgandhi,Tue May 06 11:12:44 +0000 2014,"We want poor people to educate their children in good schools and universities,and do better in life: #RahulGandhi in Jaunpur",Jammu & Kashmir,35,0,0,0
RGinUP,Tue May 06 09:24:10 +0000 2014,"#RGinUP: You are empowered not we, everyone contributes for nation's development and growth",Jammu & Kashmir,320,0,0,0
RGinUP,Tue May 06 08:55:33 +0000 2014,"#RGinUP : BJP does politics of hatred and anger,on the other hand Congress believes in brotherhood and harmony",Jammu & Kashmir,320,0,0,0
rahulgandhi,Fri May 09 10:41:00 +0000 2014,#RahulGandhi के #Amethi पोलिंग बूथ में घुसने पर चुनाव आयोग ने मांगी रिपोर्ट http://t.co/oeiLaSvVk8,Jammu & Kashmir,1016,0,0,0
congress,Mon May 12 11:12:10 +0000 2014,"Haha""@EconomicTimes: Ahmad Shakeel: #Congress has decided not to participate in any discussion on any news channel regarding exit polls.""",Jammu & Kashmir,567,0,1,0
RGinUP,Sat May 10 08:46:55 +0000 2014,"You have come in this heat, specially women, you run this country; we want to give 33% women reservation in parliament : #RGinUP",Jammu & Kashmir,320,0,0,0
RGinUP,Sat May 10 07:57:52 +0000 2014,"#RahulGandhi is about to address a public rally at Chandauli , Uttar Pradesh
#RGinUP",Jammu & Kashmir,320,0,0,0
congress,Wed Apr 30 11:09:20 +0000 2014,अच्छे दिन आने वाले है #DigVijaySingh नई बीवी लाने वाले हैं #hypocrite #Congress #women #empowerment,Jammu & Kashmir,838,0,0,0
soniagandhi,Mon Apr 28 14:08:43 +0000 2014,Vote on the poll Who is the best..? on http://t.co/vWZq0nYgad #SoniaGandhi  http://t.co/Y44FcDtQd4 via @itimestweets,Jammu & Kashmir,3,0,0,0
congress,Sat May 03 11:30:45 +0000 2014,#congress #obama: 47 dogs rescued from fighting ring 'hopefully all of them will be saved' - http://t.co/SvUtA1nC7k http://t.co/nHInpgCWjn,Jammu & Kashmir,164,0,0,0
congress,Sat May 03 10:29:56 +0000 2014,#congress #obama: Texas Mark Green #election2014 #congress http://t.co/lMdqwsNgTD,Jammu & Kashmir,164,0,0,0
congress,Thu Apr 24 11:33:02 +0000 2014,"I have to ask .. when does ATTORNEY GENERAL Holder plan inform #CONGRESS and the ""American People"" how this prison release works @cspanwj",Jammu & Kashmir,3020,0,0,0
rahulgandhi,Thu Apr 24 07:39:05 +0000 2014,#votecongress My passion for politics frankly goes much deeper than an interest in holding a particular office : #RahulGandhi to The Hindu,Jammu & Kashmir,1,0,0,0
congress,Sun Apr 27 10:51:22 +0000 2014,"Ek taraf #PM ka bhai, 
aur doosri taraf #SoniaGandhi ka Jamaai,
like saying Ek taraf Kua aur doosri taraf khaayi!
#DamaadGate #Congress",Jammu & Kashmir,372,0,0,0
soniagandhi,Sun Apr 27 07:26:46 +0000 2014,#PriyankaGandhi  #SoniaGandhi  campaigning for #rahulgandhi  in amethi......hahaha.,Jammu & Kashmir,35,0,0,0
rahulgandhi,Mon May 12 09:02:00 +0000 2014,Whenever I am down I watch rahul gandhi's speech. No wonder why people call him pappu. The funniest man on earth #Election2014 #RahulGandhi,Jharkhand,368,1,0,0
INCIndia,Fri May 02 19:25:42 +0000 2014,#incindia #congress #telangana as one party member said voters aren't attracted to it compared to #trs manifesto is wrong. ask ppl if u want,Jharkhand,144,0,0,0
rahulgandhi,Mon May 12 11:03:43 +0000 2014,".#RahulGandhi new avatar after May 16

@timesofindia @abpnewstv @ibnlive @INCLiveTweets @kashikirai #NaMoWinsVaranasi http://t.co/sr5XoIyBec",Jharkhand,176464,4,15,3
congress,Fri May 09 11:46:34 +0000 2014,. Ooops. Time for a little #history lesson. #Congress #YR #YL http://t.co/yXPgmPpyG0,Jharkhand,169967,5,12,6
rahulgandhi,Tue May 06 11:05:17 +0000 2014,"Now I get it, the talented speech writers in congress is the reason why our PM hardly speaks. #Rahul #Gandhi #RahulGandhi",Jharkhand,226,0,0,0
soniagandhi,Tue May 06 10:50:12 +0000 2014,My point here is #Modi  might far worse in #power with the pointers he's got from wiley #SoniaGandhi... http://t.co/KzB6CJS4Jx,Jharkhand,10536,0,1,0
congress,Fri May 09 11:47:27 +0000 2014,"#Congress, #BJP squabble over #NarendraModi’s caste issue http://t.co/tu01uEG5vc",Jharkhand,4785,0,0,0
soniagandhi,Fri May 09 11:12:08 +0000 2014,"#SoniaGandhi at Bihar: Using RTE we gave education free , to all children upto 14 yrs",Jharkhand,7071,1,4,0
rahulgandhi,Mon May 12 07:23:23 +0000 2014,@SajidBhombal No idea what @narendramodi will write to #RahulGandhi ..But have an idea of what #RaGa may tell #NaMo ! http://t.co/TQH1IOwGrm,Jharkhand,1439,0,0,2
soniagandhi,Sun May 11 04:19:22 +0000 2014,Sonia Gandhi to host Farewell Dinner for PM Manmohan Singh http://t.co/QOwPYdNaeR #SoniaGandhi,Jharkhand,54945,2,1,2
soniagandhi,Wed Apr 30 07:20:13 +0000 2014,Opinion: When silence is golden: http://t.co/T0COVthBNz #SoniaGandhi and #ManmohanSingh,Jharkhand,62744,0,0,0
rahulgandhi,Sat May 03 08:24:55 +0000 2014,"Side Kick:
#RahulGandhi-Hahaha... He says he has 56 inches, what is it CCJ?
 CCJ- Sir please be quite ,what ever... http://t.co/WLlUZ4DXvs",Jharkhand,216,0,0,0
congress,Thu Apr 24 10:25:10 +0000 2014,I voted for #congress #withcongreswithrahul #INCed har hath shakti har haath tarakki!!#congressloyalite,Jharkhand,68,10,12,2
soniagandhi,Thu Apr 24 08:55:01 +0000 2014,#SoniaGandhi in Gujarat: @UPAGovt in the past 10 years lifted 14 cr people out of  poverty,Jharkhand,7071,3,18,0
RGinUP,Tue Apr 22 08:50:58 +0000 2014,#BJP makes people fight with each other : #RGinUP,Jharkhand,7071,0,5,0
soniagandhi,Sat May 10 08:05:05 +0000 2014,#DigVijaySingh has been asked to proceed on unOfficial Honeymoon till 16th May...by #SoniaGandhi...,Jharkhand,122733,4,3,3
soniagandhi,Sat Apr 26 16:11:19 +0000 2014,"God turned blue due to excessive laughing! ""@NavbharatTimes: हे भगवान! देश को बचाओ- सोनिया गांधी #soniagandhi"" @Jal_Kukdi Green? #Apeasement",Jharkhand,908,0,0,0
rahulgandhi,Thu Apr 24 08:00:56 +0000 2014,@Vilchamp @INCIndia to remind u sir evn #RahulGandhi is unmarried..:P,Jharkhand,126,0,0,1
congress,Sat May 03 11:52:36 +0000 2014,@cvoter #DummyGuideForLosers #rahulbaba did his best... #diggyraja killed #congress,Jharkhand,2653,0,2,0
rahulgandhi,Thu Apr 24 07:13:08 +0000 2014,"Question to #RahulGandhi,#Sonia,#Priyanka: All that u r promising to do if given another chance why didnt u do so in last 10 years?To loot?",Jharkhand,6230,0,0,0
soniagandhi,Tue May 06 02:59:04 +0000 2014,@timesofindia #CONGRESS #RAGA #SONIAGANDHI INSULTED THE ENTIRE NATION #THROWOUTCONGRESS #Elections2014 #india2014 #vote4jhaadu,Jharkhand,140,0,0,0
INCIndia,Mon Apr 28 11:56:50 +0000 2014,MT @IlariaCalvani: FREE MARO’ #Modi #Gandhi #BJP #BJP4India #INCIndia  #CongressParty  #INC #AAP Riportateli a casa http://t.co/xDhHPbuFWM,Jharkhand,5357,0,0,0
INCIndia,Sun May 11 13:42:28 +0000 2014,MT @theselbmann: #sikhs in Rome want #Marò Free http://t.co/J26L0q3SWb #Modi #Gandhi #BJP #BJP4India #INCIndia #INC #AAP  @htTweets...,Jharkhand,1486,0,0,0
congress,Wed Apr 30 11:08:09 +0000 2014,chk out White House Wants 2 Turn Interstates Into Toll Roads #America #CityDepartment #Congress #FederalAidHighway http://t.co/ysTuIO579D,Jharkhand,201,0,0,0
soniagandhi,Mon May 05 15:36:04 +0000 2014,"#SoniaGandhi शहीद होगी तो उसकी मज़ार पे दारू की बोतल चढ़ाएंगे वाले,
मज़ार पे लिखा होगा ""From Bar to Behind Bar Died Nasty""
#BattleForAmethi",Jharkhand,18157,3,4,0
congress,Tue May 06 10:45:23 +0000 2014,#congress #obama: Obama's Toughest Audience in the State of the Union:&amp;hellip; - Foreign Policy (blog) http://t.co/f0ld8zywOQ,Jharkhand,164,0,0,0
rahulgandhi,Tue May 06 11:12:44 +0000 2014,"We want poor people to educate their children in good schools and universities,and do better in life: #RahulGandhi in Jaunpur",Jharkhand,23,0,0,0
RGinUP,Tue May 06 09:23:37 +0000 2014,#RGinUP : Please don't tap phones of women in Gujarat,Jharkhand,320,0,1,0
RGinUP,Tue May 06 08:55:05 +0000 2014,#RGinUP : They beat people who belong from UP in Maharashtra and here they talk about development.,Jharkhand,320,0,0,0
rahulgandhi,Fri May 09 10:06:03 +0000 2014,"end of d rd 4 #rahulgandhi aka #shehzaada ,yeh kya hua ,mkt go besek nearly 700pts up ,#chidambaram dnt take d credit #namo @narendramodi",Jharkhand,14870,0,1,0
congress,Mon May 12 11:04:35 +0000 2014,"@AamAadmiParty  @Ra20NDTV  ""@EconomicTimes: #Congress: #Modi posting a video was deliberate and planned violation of Model code of conduct.""",Jharkhand,1186,0,0,0
RGinUP,Sat May 10 08:44:59 +0000 2014,India belongs to every section of the society this is what we want : #RGinUP,Jharkhand,320,0,0,0
INCIndia,Sun May 11 19:10:50 +0000 2014,"कॉंग्रेस का बटन दबा बनारस को बचाना है Ajay Raiji को जिताना है Vote for Congress 
#IncIndia #RahulGandhi#VishalKundra #Congress",Jharkhand,5612,2,6,2
congress,Wed Apr 30 11:07:52 +0000 2014,For an argument left not for finding peace #Congress  http://t.co/FKY8X2YfeG #INCed,Jharkhand,21,0,0,0
soniagandhi,Mon Apr 28 13:48:18 +0000 2014,@INCIndia U c... this is #SoniaGandhi congress.... Not the one found by our freedom fighters... the party lost its INC image long back..:(,Jharkhand,67,0,0,0
congress,Sat May 03 11:30:45 +0000 2014,#congress #obama: Hillary Clinton Has a 'Woody Allen Problem' | RealClearPolitics http://t.co/6khYXjyuZw,Jharkhand,164,0,0,0
congress,Sat May 03 10:29:55 +0000 2014,#congress #obama: VEGAS ALMANAC BY CHIP MOSHER - Las Vegas CityLife http://t.co/HTWnnxz32v,Jharkhand,164,0,0,0
congress,Thu Apr 24 11:23:18 +0000 2014,#congress had manipulated the voting process anyhow #AbKiBaarModiSarkaar,Jharkhand,1080,0,0,0
rahulgandhi,Thu Apr 24 07:39:05 +0000 2014,#votecongress My passion for politics frankly goes much deeper than an interest in holding a particular office : #RahulGandhi to The Hindu,Jharkhand,46,0,0,0
congress,Sun Apr 27 10:48:14 +0000 2014,"@narendramodi @arunjaitley u guys ooze of arrogance, greed for power and self enrichment same as #Congress... ppl will reject both.",Jharkhand,1,0,0,0
soniagandhi,Sun Apr 27 06:52:53 +0000 2014,#PriyankaGandhiVadra campaigns for Congress President #SoniaGandhi in Rae Bareli http://t.co/QPQTepfoqZ,Jharkhand,1543,1,2,0
rahulgandhi,Tue May 06 10:52:35 +0000 2014,राहुल गांधी ने कहा भारतीयों से यूएस प्रेसीडेंट बराक ओबामा भी डरते हैं  http://t.co/wthvP3KF2L #RahulGandhi,Karnataka,32190,0,2,0
congress,Wed Apr 30 11:16:57 +0000 2014,my vote only for #Congress,Karnataka,1193,0,0,0
soniagandhi,Mon Apr 28 07:53:08 +0000 2014,"पटेल ने किया सोनिया का बचाव, कहा कांग्रेस ने जहर पिया और पचाया, लेकिन उगलते मोदी हैं http://t.co/JkY6PV8gg2 #SoniaGandhi",Karnataka,32193,0,0,0
rahulgandhi,Sat May 03 10:22:49 +0000 2014,@timesnow #RahulGandhi as if u want. U both don't want. What have you done for #People of #Amethi? India wants to know.,Karnataka,205,0,0,0
rahulgandhi,Thu Apr 24 11:05:47 +0000 2014,राहुल गांधी ने कहा नरेंद्र मोदी महिलाओं की इज्‍जत करना नहीं जाते हैं  http://t.co/TzbVkwKREP #RahulGandhi,Karnataka,32194,0,0,1
rahulgandhi,Thu Apr 24 10:48:27 +0000 2014,@IndiaToday #RahulGandhi why did u leave maderna and what abt dlf deal...pls think  positive dnt give this type of speech to make fool,Karnataka,2,0,0,0
rahulgandhi,Thu Apr 24 10:46:31 +0000 2014,@IndiaToday #RahulGandhi it's time to grow up..you r still mumaa's boy...yest ur sister told abt that phone tapped and now you....,Karnataka,2,0,0,0
soniagandhi,Wed Apr 23 04:08:51 +0000 2014,"Three mistakes of #SoniaGandhi
1 Rahul 
2 Priyanka
3 Herself 
#DumbDumberDumbest",Karnataka,131,0,0,0
congress,Sun Apr 27 10:37:38 +0000 2014,Still India is ruled by Italian... #DamaadGate #congress..#AAPWave,Karnataka,422,0,1,0
rahulgandhi,Sun Apr 27 08:42:12 +0000 2014,"@timesnow : Why are only his comments being dragged. Pappu ne shayah mummy se complain ki hogi, bechara dil pe baat le gaya. #rahulgandhi",Karnataka,387,0,0,0
soniagandhi,Sat Apr 26 19:12:45 +0000 2014,@ArvindKejriwal will you now declare #Robertvadra an adani agent or you have to ask your boss #soniagandhi.. http://t.co/xZ4eu4UIXp,Karnataka,8021,11,28,0
soniagandhi,Sat Apr 26 12:19:31 +0000 2014,"#RahulGandhi ~ mumma, kaisi lagi meri speech?
#SoniaGandhi ~ beta tumse na ho paaega!",Karnataka,234,1,0,0
rahulgandhi,Sat May 03 08:57:58 +0000 2014,"""@EconomicTimes: #RahulGandhi in Amethi: We want to give ATMs to poor people"" &amp; keep ATM cards with Gandhi family #milkthepoor",Karnataka,162,0,0,0
