hashtags,dates,tweets,location,followers,fav,reply,retweet
NarendraModi,Thu Apr 04 10:46:38 +0000 2019,#namo #namoindia #fashion #india #namoindiaofficial #makeinindia #brandindia #fashionwithnation #fashion… https://t.co/B08ZfDnMQm,Assam,98,0,0,0
NarendraModi,Fri Apr 05 10:58:20 +0000 2019,"@EconomicTimes @RahulGandhi दुनिया भर के नेता डोनाल्ड ट्रम्प,मार्केल, पुतिन,थेरेसा 
जब सोशल मीडिया पर अधिकांश भारती… https://t.co/GcD8HQNwgV",Assam,204,0,0,1
NarendraModi,Sat Apr 06 11:23:48 +0000 2019,I want to add #Chowkidar to my Twitter ID and write truth about #NarendraModi and his divisive politics and shout a… https://t.co/vV19tzmWiR,Assam,2537,1,0,0
NarendraModi,Sun Apr 07 11:34:23 +0000 2019,"एक बात बताऊं, ""हंसना मत""
चाय वाले को पता होता है कि ""चमचे"" कैसे धोए जाते हैं?
😂😂😂
#BJP_भगाओ_देश_बचाओ… https://t.co/E6JvuQOi1U",Assam,34,0,0,0
NarendraModi,Mon Apr 08 11:00:25 +0000 2019,"People sitting in AC rooms cannot fix poverty, says PM #NarendraModi
#LokSabhaElections2019
Full video:… https://t.co/KxUIyiffia",Assam,129,11,7,1
namo,Tue Apr 09 11:45:10 +0000 2019,@tyagishub010 #NaMo,Assam,10272,0,0,0
namo,Wed Apr 10 09:48:28 +0000 2019,"मणिपुर में आर्मी ने मांगे वोट, कहा बीजेपी के लिये हो 90% वोटिंग !
#IsBaarNaMoPhirSe #Namo 

https://t.co/CG6Zy6ez1L",Assam,460,2,1,0
ModiHaiToMumkinHai,Tue Apr 02 10:33:43 +0000 2019,"congrats #ISRO
#ModiHaiToMumkinHai https://t.co/ToTOA3n0Bn",Assam,630,0,0,0
ModiHaiToMumkinHai,Wed Apr 03 10:50:49 +0000 2019,@narendramodi this game titled Chowkidar Modi ka Hindustan is a tribute to you for what you have done for #India so… https://t.co/Dnhyd4sXrh,Assam,9,0,0,0
ModiHaiToMumkinHai,Thu Apr 04 10:58:11 +0000 2019,"This is what your beloved brother has always done. Showed his back to #Amethi after winning every election, that's… https://t.co/lOtW09DDpN",Assam,287,0,0,0
ModiHaiToMumkinHai,Sat Apr 06 10:56:42 +0000 2019,@BJP4India Chinta me h kuchh log aapni to aandhi h #ModiHaiToMumkinHai,Assam,27,1,0,0
maibhichowkidar,Mon Apr 08 07:45:15 +0000 2019,"Zor se bolo Har har Modi saare bolo Har har modi🙏🏻Jai hind🇮🇳
#BjpManifesto2019 #BJPSankalpPatr2019… https://t.co/IEPlcI4FDm",Assam,45,0,0,0
chowkidarNarendraModi,Tue Apr 09 05:15:31 +0000 2019,"भाजपा के घोषणा पत्र में धारा 370 ख़त्म करने की बात कही गई है.
#MehboobaMufti #ChiefMinisterofJammuandKashmir… https://t.co/4UpghNCKxU",Assam,512,0,0,0
ModiLaoDeshBanao,Sat Apr 06 11:56:53 +0000 2019,"कांग्रेस में शामिल हुए शत्रुघ्न सिन्हा ट्विट कर बोलें, 'भारी मन और पीड़ा से बीजेपी पार्टी छोड़ रहा हूं'

छोड़ने के… https://t.co/lul29TsaBh",Assam,44977,735,361,36
bjp,Mon Apr 08 11:52:41 +0000 2019,"She loved honesty, 

But unfortunately, he was Modi.

#ModiSpeaksToBharat #BJP #BJPManifesto",Assam,88,5,0,0
hindu,Wed Apr 03 06:51:05 +0000 2019,"A group of pilgrims coming on the beach for a morning bath on the #ocean

#women #sea #seaview
#seascape #indiagram… https://t.co/7hn1zATBSD",Assam,287,0,1,0
ModiShah,Tue Apr 02 14:16:13 +0000 2019,"😭 Last 5 years 😭

Education system  👎
Basic Hygiene  👎
Healthcare system 👎
Pollution 👎
Women's safety  👎
Infrastruc… https://t.co/ky6Zatvrda",Assam,265,18,9,1
chowkidarNarendraModi,Thu Apr 04 07:17:44 +0000 2019,#ChowkidarNarendraModi आपको UAE का सर्वोच्च नागरिक सम्मान मिलने पर बहुत बहुत बधाई,Assam,11,2,0,0
hindu,Tue Apr 09 09:26:16 +0000 2019,#TuesdayMotivation Great to be in #Preston with @EnvAgency #Cumbria &amp; #Lancashire Area Director Keith Ashcroft &amp; hi… https://t.co/s2c8JoBVOY,Assam,416,28,6,0
ModiLaoDeshBanao,Fri Apr 05 11:56:34 +0000 2019,"Yes i support modi
#ModiLaoDeshBanao",Assam,647,2,0,0
amitshah,Fri Apr 05 08:47:34 +0000 2019,क्या ऐसी मानसिकता वाले लोगो को pm देखना पसंद करेगा  #India   #2019Elections #NarendraModi   #Amitshah… https://t.co/JJlccIUEmr,Assam,18,0,0,0
namo,Fri Apr 05 09:20:11 +0000 2019,"आबरु तो कब की निलाम हो चुकी है 2014 के बाजार मे....... 

चंद चमचें ही बचें हैं कांग्रेस आयेगी के इतंजार मे 
 #NAMO #AGAIN ✌️",Assam,13,0,0,0
NarendraModi,Tue Apr 02 11:31:52 +0000 2019,"PM Modi Open A Temple In UAE On April 20

पीएम मोदी ओपन मंदिर संयुक्त अरब अमीरात मा अप्रिल 20 मा… https://t.co/nlDKRcJjMs",Assam,123,1,1,0
ModiLaoDeshBanao,Mon Apr 08 11:40:33 +0000 2019,@ArvindKejriwal भाई केजरीवाल अगर @BJP4India ने कुछ नही किया तो तुम @INCIndia के साथ गठबंधन के लिए इतना काहे गिड़गि… https://t.co/4G77MJYit6,Assam,148,0,0,0
hindu,Wed Apr 03 10:52:49 +0000 2019,"Pengalaman Seorang #Pastor Philipin Soal Sukses, Gereja, dan Korupsi di #Papua #gereja #hindu https://t.co/KvR88YQFdG",Assam,10324,2,0,0
maibhichowkidar,Sat Apr 06 10:31:18 +0000 2019,@narendramodi @NaMoAgain #MaiBhiChowkidar,Assam,26,0,0,0
NarendraModi,Wed Apr 10 11:43:45 +0000 2019,11april 2019 vote start for_ #LokSabhaElections2019 #NarendraModi #dilepgosh  #India https://t.co/uLc6WUv50q,Assam,20,1,0,0
maibhichowkidar,Tue Apr 09 10:37:15 +0000 2019,"ફરી એક વાર, મોદી સરકાર
#BJP4DAHODLOKSABHA
#VOTEKAR
#MaiBhiChowkidar https://t.co/5SvUy6elzn",Assam,156,0,1,0
bjp,Fri Apr 05 11:54:59 +0000 2019,"@niranjan2428 
Niranjan s going to have tough time against #Chowkidar 
As he ripped apart #BJPManifesto 
He may be… https://t.co/cNQUu9Jer6",Assam,22,1,0,0
bjp,Tue Apr 02 11:57:03 +0000 2019,"... Vote Wisely...
#VoteKar #VoteKaro #ModiFor2019 #ModiOnceMore #ModiDobara #IndiaFirst #BharatBoleModiModi… https://t.co/qtnQQaMQ2f",Assam,424,0,0,0
chowkidarNarendraModi,Tue Apr 09 21:17:31 +0000 2019,#ChowkidarNarendraModi #NamoAgain https://t.co/ZuCrOthEZr,Assam,211,0,0,0
modi,Wed Apr 10 11:44:14 +0000 2019,"One two three four
@narendramodi once more
#ModiOnceMore #Modi https://t.co/e6OuhJlwjN",Assam,565,0,0,0
hindu,Fri Apr 05 07:10:09 +0000 2019,#fengshui #buddhism #chakra #buddha #yinyang #thirdeye #zen #mantra #tao #chi #serenity #enlighten #5elements… https://t.co/kRDdCpf8rS,Assam,2307,0,0,0
namo,Tue Apr 02 08:09:45 +0000 2019,"Vote out hate politics or #NaMo?

Why you guys keep things alwqys unclear?!
https://t.co/1RKTPT64vs",Assam,819,0,0,0
modi,Thu Apr 04 11:19:49 +0000 2019,"UAE confers highest civil honour on Indian PM #Modi for giving bilateral ties 'a big boost'
 https://t.co/CQZyuJMEvA",Assam,493,2,1,0
bjp,Tue Apr 09 11:39:15 +0000 2019,"@DrGPradhan @BJP4Bengal And, the #Liberals call #BJP fascists? What’s going in @MamataOfficial ? @sardesairajdeep… https://t.co/o2b4XqOdiF",Assam,510,1,0,0
chowkidarNarendraModi,Wed Apr 10 03:10:47 +0000 2019,#ChowkidarNarendraModi  came at Rasmela ground in Coochbehar. There are lot of people attending to hear his speeche… https://t.co/xftpKj9w8F,Assam,4,0,0,0
ModiLaoDeshBanao,Sun Apr 07 11:08:04 +0000 2019,हर सच्चे भारतीय की एक ही आवाज़ #सबका_साथ_सबका_विकास हो रहा और उसके लिए #हम_निभाएंगे_हमारे_वचन और #मोदी_सरकार_फिर_से… https://t.co/Nf4vzzSl3O,Assam,5097,67,88,2
amitshah,Mon Apr 08 09:21:55 +0000 2019,"આતંક વિરુદ્ધ ઝીરો ટોલરન્સ પોલિસી રહેશે. ભારતમાં થતી ઘૂસણખોરી માટે અમે કડક પગલાં લઈશું...
#pmmodi #amitshah… https://t.co/jd65wTyZ8L",Assam,70,0,0,0
ModiHaiToMumkinHai,Thu Apr 04 11:08:01 +0000 2019,@MohamedBinZayed #ModiHaiToMumkinHai,Assam,20,0,0,0
hindu,Mon Apr 08 10:17:26 +0000 2019,#Navratri #jaimaadurga  #nainadevi  #jaimatadi #jaimaakali  #नवरात्रि #गुड़ी_पड़वा #Gudipadwa #navratrispecial… https://t.co/zk0LZ6i27M,Assam,551,4,6,0
amitshah,Tue Apr 09 06:49:09 +0000 2019,"@Odisha_Sambad @AmitShah This is #Swargdwar Crematory
#Puri constituency of
#BJP candidate
@sambitswaraj 
This road… https://t.co/y0LF5EBy1K",Assam,295,0,0,0
bjp,Thu Apr 04 11:54:27 +0000 2019,"AAP worker in Gujarat nabbed for posting fake message, granted bail
#AAPworker #Gujarat #nabbed #fakemessage… https://t.co/DB9SDgVeYv",Assam,1498,0,0,0
bjp,Sat Apr 06 11:54:07 +0000 2019,@Anamika31072181 @Brijesh_Jaat कुछ ऐसी ही है आपकी बयां की गई बात। अगर कांग्रेस की सरकार आई तो वो दिन दूर नहीं जब ग… https://t.co/CNs3FwkrG6,Assam,21,5,0,0
bjp,Sun Apr 07 11:31:25 +0000 2019,"किरयाने की दुकान से लाखों की चोरी, कैमरे में कैद हुए चोरों की तस्वीरें https://t.co/ikbKdGMVuu
#haryana #police #bjp #crime",Assam,4182,0,0,0
bjp,Tue Apr 09 11:44:22 +0000 2019,"#KnowYourCandidate #Post_2

◼️Constituency: Dibrugarh , Assam
◼️Candidates:
▪️ @RameshwarTeli , BJP Assam Pradesh… https://t.co/XRdSJH8L2C",Assam,7,0,0,1
modi,Tue Apr 02 10:58:08 +0000 2019,"@GirishNaught @sahajtloi Winning a nobel prize doesn't make you guru in Everything.

And that Chaiwala #Modi doesn'… https://t.co/vSJhpSZgH5",Assam,7,0,1,0
modi,Wed Apr 03 11:43:37 +0000 2019,@zi_gah Come and get it #Modi,Assam,6154,1,0,0
hindu,Wed Apr 03 07:59:35 +0000 2019,Every #Hindu in #TamilNadu should vote with this spirit. https://t.co/Q4xdQtRWMB,Assam,918,2,1,0
hindu,Thu Apr 04 08:10:34 +0000 2019,"Nice, but #Secular is a #Theme, invented &amp; dinned into the #BritishIndianArmy, so that brainwashed #Indians would c… https://t.co/aiBPJ4IsLu",Assam,5284,2,1,0
modi,Fri Apr 05 11:18:30 +0000 2019,@BJP4India @AmitShah एक दिन ऐसा आएगा जब आम जनता के हाथ में डंडा 🏑 होगा और इन कामचोर भ्रष्टाचारी नेताओं की ______ हो… https://t.co/GvqJx0AQaP,Assam,1070,5,0,1
modi,Sat Apr 06 11:36:45 +0000 2019,بھارت میں آئندہ ہفتے سے شروع ہونے والے عام انتخابات میں موجودہ وزیراعظم نریندر مودی کو تین خواتین امیدواروں سے سخت… https://t.co/Mp5PWOdH4T,Assam,68305,3,0,0
hindu,Sat Apr 06 09:42:02 +0000 2019,"आप सभी को पहले नवरात्रि की हार्दिक शुभकामनाएं. 🙏🏻🌹🌹🌹🌹🌹🌹🌹🙏🏻06☆04☆2019..AM.
Maa Vaishno Devi Ji Jai mata di. 🌸💐💐🙏🏻🙏🏻💐… https://t.co/Wpt6wQF3ax",Assam,1616,0,0,0
ModiLaoDeshBanao,Sun Apr 07 11:41:20 +0000 2019,"@ANI #फिर_एक_बार_मोदी_सरकार 
#ModiLaoDeshBanao 
#ModiHainTohMumkinHain 
#ModiFor2019 
#ModiOnceMore",Assam,74,2,0,0
modi,Mon Apr 08 11:42:28 +0000 2019,"900 milioni di indiani davanti al voto di giovedi, risultati in maggio. @RahulGandhi Gandhi del Partito Congresso s… https://t.co/5dv0ivY0tn",Assam,275727,1,2,0
ModiLaoDeshBanao,Mon Apr 08 11:07:31 +0000 2019,#IsBaarPhirModi #PhirEkBaarModiSarkar #PhirEkBaarModiSarkaar #ModiLaoDeshBanao #ModiHaiToMumkinHai… https://t.co/Bq2wEwKPO0,Assam,170,0,0,0
hindu,Mon Apr 08 09:05:04 +0000 2019,"Why do the #Congress wants to divide #Indians into #Hindu #Muslim #christian ??
This is a new low in #politics wher… https://t.co/SnsNnVAMNg",Assam,34,1,0,0
ModiLaoDeshBanao,Tue Apr 09 10:27:57 +0000 2019,"#MyFirstVoteForModi mera pehla vote usi ko jisne kia hai har kaam done!❤️ 
#ModiLaoDeshBanao #IsbaarnaMophirse https://t.co/eI9gvyPK5C",Assam,23,0,0,0
modi,Wed Apr 10 11:43:09 +0000 2019,"So, basically, today, 

1. #ImranKhan confesses his love for #Modi 

2. #RafaleScam Reopened in SC (May also lead t… https://t.co/iGMbdull5x",Assam,33,1,1,0
hindu,Wed Apr 10 08:34:53 +0000 2019,@AllegedLowbrow @nirbhaisingh07 @ssingapuri @NaMo_SARKAAR @myogiadityanath THOSE WHO ARE TIGHT LIPPED ON… https://t.co/0WeTR6E5sW,Assam,545,1,0,0
namo,Tue Apr 02 10:54:31 +0000 2019,"Law on sedition from the statue says every citizen has been given freedom to speak n express their views. However,… https://t.co/avOVfJVVPM",Assam,9,0,0,0
NarendraModi,Wed Apr 03 11:56:33 +0000 2019,"मोदी के खिलाफ दिखी युवाओं की नाराज़गी, नव मतदाता सम्मेलन में नहीं पहुंचे युवा, बुजुर्ग नेताओं को बैठाकर भरी खाली कु… https://t.co/uNI3GlSx8f",Assam,11477,5,0,0
amitshah,Wed Apr 03 11:52:53 +0000 2019,"Thus Spake...
#ThusSpake #Quotes #FaranaShaikh #famousquotes #TheresaMay #MikePompeo #JohnBass #ShireenMazari… https://t.co/npX9XYUZyR",Assam,1498,0,0,0
NarendraModi,Thu Apr 04 10:46:25 +0000 2019,"मोदी के 15 लाख वाले जुमले का ट्विटर पर बना मजाक, लोग बोले- आपके दिए 15 लाख से मैंने ये 'घर' बनाया है

#NarendraModi… https://t.co/vDZEBHlWg3",Assam,11477,16,9,0
amitshah,Thu Apr 04 06:11:12 +0000 2019,#साफ़नीयतसहीविकास #भारतीयजनतापार्टी #जिंदाबाद #BJP #WeSupportBharatBhushanKapoor #local #CandidateKnl… https://t.co/C0bIR61pdK,Assam,4,0,0,0
namo,Fri Apr 05 11:32:09 +0000 2019,"@kanhaiyakumar आबरु तो कब की #निलाम हो चुकी है #2014 के बाजार मे 

चंद #चमचें ही बचें हैं #कांग्रेस आयेगी के #इतंजार मे 
 #NAMO #AGAIN ✌️",Assam,68,0,0,0
NarendraModi,Sat Apr 06 11:37:29 +0000 2019,"Rumblings within the monolith
#LKAdvani #NarendraModi #Democracy #RahulGandhi #Pakistan #Advani #Aurangabad… https://t.co/7lH0jX7BKt",Assam,1498,0,0,0
amitshah,Sat Apr 06 09:59:11 +0000 2019,"ममता आधारित समता  ,अखंड भारत रत,उन्नत भारत के निर्माण को सर्मपित
पार्टी के स्थापना दिवस की सौभाग्य शाली देश वासियों… https://t.co/aJ12376qT5",Assam,3,1,0,0
NarendraModi,Sun Apr 07 10:36:39 +0000 2019,"“Mamata has betrayed people of Bengal” : PM
#MamataBanerjee #PMModi #NarendraModi #TrinamoolCongress #WestBengal… https://t.co/Y86MMKYMH1",Assam,1498,0,0,0
amitshah,Sun Apr 07 10:43:59 +0000 2019,"Ye log pichke 60 saalo se kaha mara rahe the ??
.
#pappu #Vote4Nyay #PKMKB #AbkiBaarKiskiSarkar #EkHiChowkidarhai… https://t.co/EWTxnUOOLr",Assam,64,0,0,0
namo,Mon Apr 08 11:58:39 +0000 2019,@TimesNowHindi @TimesNow @MamataOfficial @narendramodi Madam who other than #NaMo knows value of family? Who provid… https://t.co/8zOuItWA2M,Assam,85,3,1,0
NarendraModi,Tue Apr 09 11:25:55 +0000 2019,https://t.co/17cCckmOcX #narendramodi #ajitdoval #Rajnathsingh @bjp4india सिदधू के कांग्रेस का प्रचार से कांग्रेस… https://t.co/61OnxgtWhG,Assam,3,0,0,0
amitshah,Tue Apr 09 10:35:26 +0000 2019,"#Nagpur #Maharashtra LIVE : BJP President #AmitShah जनता को कर रहे हैं संबोधित, इस बार कांग्रेस को नागपुर से उम्मीद… https://t.co/5arN8xsbGD",Assam,9140,5,6,0
NarendraModi,Wed Apr 10 11:12:25 +0000 2019,"Thus Spake...
#ThusSpake #Quotes #FaranaShaikh #famousquotes #LKAdvani #NarendraModi #AssaduddinOwaisi #RahulGandhi… https://t.co/7vAwLGc32J",Assam,1498,0,0,0
amitshah,Wed Apr 10 03:18:21 +0000 2019,#LokSabhaElections2019 #AmitShah #ModiHaiToMumkinHai https://t.co/dVqgkyFUmO,Assam,333,0,0,0
chowkidarNarendraModi,Tue Apr 02 08:47:55 +0000 2019,"राहुल जी आलू से सोना बनणे की मशीन लाकर दे तो वो बहुमत से जित जायेगे 
पर घोषणा पत्र मे इस मशीन का कोई जिकर ही  नही… https://t.co/fZotKElRwy",Assam,2,0,0,0
ModiHaiToMumkinHai,Tue Apr 02 10:52:37 +0000 2019,"#LokSabhaElections2019 
#ModiHaiToMumkinHai 
#NaMoAgain 
#bharatbolemodimodi 
Abhinandan @bjpkutch
@vijayrupanibjp… https://t.co/m9rtkr6s7O",Assam,3513,4,0,0
chowkidarNarendraModi,Wed Apr 03 11:56:12 +0000 2019,#ChowkidarNarendraModi https://t.co/ZYWZ2bhLg1,Assam,0,0,0,0
ModiHaiToMumkinHai,Wed Apr 03 10:27:16 +0000 2019,"🇮🇳काम करके कोई अपने दम पर कैसे आगे बढ़ता है इससे महामिलावत वालों को बहुत समस्या है: PM🇮🇳

Watch Modi's latest speec… https://t.co/EwqjTrcodg",Assam,12,0,0,0
maibhichowkidar,Thu Apr 04 08:11:41 +0000 2019,#MaiBhiChowkidar https://t.co/tonnbyr3Y1,Assam,4,0,7,1
ModiHaiToMumkinHai,Thu Apr 04 11:38:39 +0000 2019,@Pappu30003 @RahulGandhi @SinghRPN @AshokTanwar_INC @ashokgehlot51 @PMOIndia @smritiirani @AmitShah @arunjaitley… https://t.co/BZmIOlPEK3,Assam,9,0,0,0
chowkidarNarendraModi,Fri Apr 05 08:15:54 +0000 2019,#ChowkidarNarendraModi #sushmaswaraj plight of my windowed sister in the state of west bengal...Please help https://t.co/rV6pH4MOCW,Assam,2,0,1,0
ModiHaiToMumkinHai,Fri Apr 05 11:19:18 +0000 2019,"@Nidhii_SingH 101 % #ModiLaoDeshBanao 
#ModiHaiToMumkinHai",Assam,1400,10,0,0
maibhichowkidar,Sat Apr 06 08:24:28 +0000 2019,"नही कम हुई है मोदी की आंधी।
उड़कर केरल पहुंचा राहुल गांधी।
😂😂🤣🤣🤣
#ModiLaoDeshBachao 
#MaiBhiChowkidar",Assam,156,1,1,0
